,fpath,size,date_created,date_modified
167,S:\camstudio\aud\~temp-20160218_0323_49.wav,49279148.0,Fri Mar 25 22:06:30 2016,Wed Feb 17 22:58:29 2016
168,S:\camstudio\aud\~temp-20160218_0330_07.wav,226347704.0,Fri Mar 25 22:06:34 2016,Wed Feb 17 23:21:31 2016
169,S:\camstudio\aud\~temp-20160218_2114_30.wav,36583640.0,Fri Mar 25 22:06:51 2016,Thu Feb 18 16:47:58 2016
170,S:\camstudio\aud\~temp-20160218_2127_31.wav,17107316.0,Fri Mar 25 22:06:54 2016,Thu Feb 18 16:59:08 2016
171,S:\camstudio\aud\~temp-20160218_2136_02.wav,17102024.0,Fri Mar 25 22:06:56 2016,Thu Feb 18 17:07:39 2016
172,S:\camstudio\aud\~temp-20160218_2256_02.wav,8357876.0,Fri Mar 25 22:06:57 2016,Thu Feb 18 18:26:50 2016
173,S:\camstudio\aud\~temp-20160219_0252_06.wav,12686732.0,Fri Mar 25 22:06:58 2016,Thu Feb 18 22:23:19 2016
174,S:\camstudio\aud\~temp-20160219_0411_31.wav,95243696.0,Fri Mar 25 22:06:59 2016,Thu Feb 18 23:50:31 2016
175,S:\camstudio\aud\~temp-20160222_0735_15.wav,74001608.0,Fri Mar 25 22:07:07 2016,Mon Feb 22 03:12:15 2016
176,S:\camstudio\aud\~temp-20160222_0800_25.wav,14486012.0,Fri Mar 25 22:07:13 2016,Mon Feb 22 03:31:47 2016
177,S:\camstudio\aud\~temp-20160222_0806_57.wav,166770368.0,Fri Mar 25 22:07:14 2016,Mon Feb 22 03:52:43 2016
178,S:\camstudio\aud\~temp-20160222_0823_02.wav,8927648.0,Fri Mar 25 22:07:27 2016,Mon Feb 22 03:53:52 2016
179,S:\camstudio\aud\~temp-20160222_0824_34.wav,137276288.0,Fri Mar 25 22:07:28 2016,Mon Feb 22 04:07:33 2016
180,S:\camstudio\aud\~temp-20160225_0340_12.wav,14828228.0,Fri Mar 25 22:07:38 2016,Wed Feb 24 23:11:36 2016
181,S:\camstudio\aud\~temp-20160225_1318_27.wav,102529016.0,Fri Mar 25 22:07:39 2016,Thu Feb 25 08:58:09 2016
182,S:\camstudio\aud\~temp-20160225_1336_58.wav,92781152.0,Fri Mar 25 22:07:47 2016,Thu Feb 25 09:15:45 2016
183,S:\camstudio\aud\~temp-20160226_1255_27.wav,212770196.0,Fri Mar 25 22:07:54 2016,Fri Feb 26 08:45:34 2016
184,S:\camstudio\aud\~temp-20160226_1423_02.wav,113148296.0,Fri Mar 25 22:08:11 2016,Fri Feb 26 10:03:44 2016
185,S:\camstudio\aud\~temp-20160226_1435_36.wav,9148148.0,Fri Mar 25 22:08:20 2016,Fri Feb 26 10:06:28 2016
186,S:\camstudio\aud\~temp-20160226_1440_26.wav,21439700.0,Fri Mar 25 22:08:21 2016,Fri Feb 26 10:12:28 2016
187,S:\camstudio\aud\~temp-20160227_1552_57.wav,137763152.0,Fri Mar 25 22:08:23 2016,Sat Feb 27 11:35:58 2016
188,S:\camstudio\aud\~temp-20160227_1606_53.wav,80221472.0,Fri Mar 25 22:08:33 2016,Sat Feb 27 11:44:28 2016
189,S:\camstudio\aud\~temp-20160227_1625_18.wav,40527944.0,Fri Mar 25 22:08:40 2016,Sat Feb 27 11:59:08 2016
190,S:\camstudio\aud\~temp-20160227_1629_34.wav,43918352.0,Fri Mar 25 22:08:43 2016,Sat Feb 27 12:03:43 2016
191,S:\camstudio\aud\~temp-20160228_1758_46.wav,4941008.0,Fri Mar 25 22:08:47 2016,Sun Feb 28 13:29:14 2016
192,S:\camstudio\aud\~temp-20160228_1956_51.wav,44.0,Fri Mar 25 22:08:47 2016,Sun Feb 28 15:27:41 2016
193,S:\camstudio\aud\~temp-20160228_2031_01.wav,44.0,Fri Mar 25 22:08:47 2016,Sun Feb 28 16:02:28 2016
194,S:\camstudio\aud\~temp-20160228_2044_08.wav,44.0,Fri Mar 25 22:08:47 2016,Sun Feb 28 16:15:19 2016
195,S:\camstudio\aud\~temp-20160301_0233_12.wav,93294476.0,Fri Mar 25 22:08:47 2016,Mon Feb 29 22:12:01 2016
